Time,bit-x,bitfinex,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,others
2010-10-05 00:00:00 UTC,,,,,,,,,,0.0615253546146664
2010-10-06 00:00:00 UTC,,,,,,,,,,0.0627731511604338
2010-10-07 00:00:00 UTC,,,,,,,,,,0.0639168426767677
2010-10-08 00:00:00 UTC,,,,,,,,,,0.0766064320593149
2010-10-09 00:00:00 UTC,,,,,,,,,,0.0848919999846367
2010-10-10 00:00:00 UTC,,,,,,,,,,0.0965601812479635
2010-10-11 00:00:00 UTC,,,,,,,,,,0.0952570833333333
2010-10-12 00:00:00 UTC,,,,,,,,,,0.0916658131868132
2010-10-13 00:00:00 UTC,,,,,,,,,,0.095754416891588
2010-10-14 00:00:00 UTC,,,,,,,,,,0.0999358484848485
2010-10-15 00:00:00 UTC,,,,,,,,,,0.101586772727273
2010-10-16 00:00:00 UTC,,,,,,,,,,0.10160875
2010-10-17 00:00:00 UTC,,,,,,,,,,0.102555625
2010-10-18 00:00:00 UTC,,,,,,,,,,0.101677916666667
2010-10-19 00:00:00 UTC,,,,,,,,,,0.100031666666667
2010-10-20 00:00:00 UTC,,,,,,,,,,0.0976513571428571
2010-10-21 00:00:00 UTC,,,,,,,,,,0.101222975468975
2010-10-22 00:00:00 UTC,,,,,,,,,,0.104814212962963
2010-10-23 00:00:00 UTC,,,,,,,,,,0.108266
2010-10-24 00:00:00 UTC,,,,,,,,,,0.122845207100592
2010-10-25 00:00:00 UTC,,,,,,,,,,0.129758758038258
2010-10-26 00:00:00 UTC,,,,,,,,,,0.155571296296296
2010-10-27 00:00:00 UTC,,,,,,,,,,0.174800798611111
2010-10-28 00:00:00 UTC,,,,,,,,,,0.184635535714286
2010-10-29 00:00:00 UTC,,,,,,,,,,0.184250017825312
2010-10-30 00:00:00 UTC,,,,,,,,,,0.190312937062937
2010-10-31 00:00:00 UTC,,,,,,,,,,0.194477833333333
2010-11-01 00:00:00 UTC,,,,,,,,,,0.190865131944444
2010-11-02 00:00:00 UTC,,,,,,,,,,0.192794166666667
2010-11-03 00:00:00 UTC,,,,,,,,,,0.182128746438109
2010-11-04 00:00:00 UTC,,,,,,,,,,0.209004272321429
2010-11-05 00:00:00 UTC,,,,,,,,,,0.235413830409357
2010-11-06 00:00:00 UTC,,,,,,,,,,0.273455544507576
2010-11-07 00:00:00 UTC,,,,,,,,,,0.360887238542262
2010-11-08 00:00:00 UTC,,,,,,,,,,0.318959343022678
2010-11-09 00:00:00 UTC,,,,,,,,,,0.259081304841912
2010-11-10 00:00:00 UTC,,,,,,,,,,0.199789636121115
2010-11-11 00:00:00 UTC,,,,,,,,,,0.226281349206349
2010-11-12 00:00:00 UTC,,,,,,,,,,0.246181354166667
2010-11-13 00:00:00 UTC,,,,,,,,,,0.278784245478036
2010-11-14 00:00:00 UTC,,,,,,,,,,0.279193949829932
2010-11-15 00:00:00 UTC,,,,,,,,,,0.277875018939394
2010-11-16 00:00:00 UTC,,,,,,,,,,0.2532865728968
2010-11-17 00:00:00 UTC,,,,,,,,,,0.250219644957983
2010-11-18 00:00:00 UTC,,,,,,,,,,0.252725188259109
2010-11-19 00:00:00 UTC,,,,,,,,,,0.271807986111111
2010-11-20 00:00:00 UTC,,,,,,,,,,0.27760704004329
2010-11-21 00:00:00 UTC,,,,,,,,,,0.277389722222222
2010-11-22 00:00:00 UTC,,,,,,,,,,0.278820327160494
2010-11-23 00:00:00 UTC,,,,,,,,,,0.281924131944444
2010-11-24 00:00:00 UTC,,,,,,,,,,0.280920714285714
2010-11-25 00:00:00 UTC,,,,,,,,,,0.280703234265734
2010-11-26 00:00:00 UTC,,,,,,,,,,0.281566967077659
2010-11-27 00:00:00 UTC,,,,,,,,,,0.283018
2010-11-28 00:00:00 UTC,,,,,,,,,,0.278603356374808
2010-11-29 00:00:00 UTC,,,,,,,,,,0.257021996254372
2010-11-30 00:00:00 UTC,,,,,,,,,,0.21560858974359
2010-12-01 00:00:00 UTC,,,,,,,,,,0.218453645833333
2010-12-02 00:00:00 UTC,,,,,,,,,,0.236248708554712
2010-12-03 00:00:00 UTC,,,,,,,,,,0.247538051282051
2010-12-04 00:00:00 UTC,,,,,,,,,,0.240582560541311
2010-12-05 00:00:00 UTC,,,,,,,,,,0.211903487292278
2010-12-06 00:00:00 UTC,,,,,,,,,,0.198891622574956
2010-12-07 00:00:00 UTC,,,,,,,,,,0.209060000186741
2010-12-08 00:00:00 UTC,,,,,,,,,,0.230834487179487
2010-12-09 00:00:00 UTC,,,,,,,,,,0.205413254102148
2010-12-10 00:00:00 UTC,,,,,,,,,,0.193684599206349
2010-12-11 00:00:00 UTC,,,,,,,,,,0.220089917857143
2010-12-12 00:00:00 UTC,,,,,,,,,,0.216962420634921
2010-12-13 00:00:00 UTC,,,,,,,,,,0.220406325757576
2010-12-14 00:00:00 UTC,,,,,,,,,,0.228455634920635
2010-12-15 00:00:00 UTC,,,,,,,,,,0.241676706349206
2010-12-16 00:00:00 UTC,,,,,,,,,,0.239433428571429
2010-12-17 00:00:00 UTC,,,,,,,,,,0.24575
2010-12-18 00:00:00 UTC,,,,,,,,,,0.246809583333333
2010-12-19 00:00:00 UTC,,,,,,,,,,0.24494
2010-12-20 00:00:00 UTC,,,,,,,,,,0.255333391577061
2010-12-21 00:00:00 UTC,,,,,,,,,,0.258175608465608
2010-12-22 00:00:00 UTC,,,,,,,,,,0.248333333333333
2010-12-23 00:00:00 UTC,,,,,,,,,,0.248364136363636
2010-12-24 00:00:00 UTC,,,,,,,,,,0.249031130952381
2010-12-25 00:00:00 UTC,,,,,,,,,,0.249020833333333
2010-12-26 00:00:00 UTC,,,,,,,,,,0.255321773989899
2010-12-27 00:00:00 UTC,,,,,,,,,,0.25761375
2010-12-28 00:00:00 UTC,,,,,,,,,,0.269986880952381
2010-12-29 00:00:00 UTC,,,,,,,,,,0.289799326007326
2010-12-30 00:00:00 UTC,,,,,,,,,,0.29525
2010-12-31 00:00:00 UTC,,,,,,,,,,0.297021060606061
2011-01-01 00:00:00 UTC,,,,,,,,,,0.296797142857143
2011-01-02 00:00:00 UTC,,,,,,,,,,0.296844111111111
2011-01-03 00:00:00 UTC,,,,,,,,,,0.293518285714286
2011-01-04 00:00:00 UTC,,,,,,,,,,0.294909333333333
2011-01-05 00:00:00 UTC,,,,,,,,,,0.295644583333333
2011-01-06 00:00:00 UTC,,,,,,,,,,0.297093939393939
2011-01-07 00:00:00 UTC,,,,,,,,,,0.313282329448329
2011-01-08 00:00:00 UTC,,,,,,,,,,0.315294814814815
2011-01-09 00:00:00 UTC,,,,,,,,,,0.322948571428571
2011-01-10 00:00:00 UTC,,,,,,,,,,0.3258617
2011-01-11 00:00:00 UTC,,,,,,,,,,0.325951454545455
2011-01-12 00:00:00 UTC,,,,,,,,,,0.332628181818182
2011-01-13 00:00:00 UTC,,,,,,,,,,0.36749500308642
2011-01-14 00:00:00 UTC,,,,,,,,,,0.374282448540707
2011-01-15 00:00:00 UTC,,,,,,,,,,0.3918655
2011-01-16 00:00:00 UTC,,,,,,,,,,0.393679111111111
2011-01-17 00:00:00 UTC,,,,,,,,,,0.379065666666667
2011-01-18 00:00:00 UTC,,,,,,,,,,0.334208256802721
2011-01-19 00:00:00 UTC,,,,,,,,,,0.31126621031746
2011-01-20 00:00:00 UTC,,,,,,,,,,0.341614831178161
2011-01-21 00:00:00 UTC,,,,,,,,,,0.392093122294372
2011-01-22 00:00:00 UTC,,,,,,,,,,0.420443344871795
2011-01-23 00:00:00 UTC,,,,,,,,,,0.437078366666667
2011-01-24 00:00:00 UTC,,,,,,,,,,0.410201719368351
2011-01-25 00:00:00 UTC,,,,,,,,,,0.416309471153846
2011-01-26 00:00:00 UTC,,,,,,,,,,0.409959475108225
2011-01-27 00:00:00 UTC,,,,,,,,,,0.414832218992248
2011-01-28 00:00:00 UTC,,,,,,,,,,0.431728095238095
2011-01-29 00:00:00 UTC,,,,,,,,,,0.4410525
2011-01-30 00:00:00 UTC,,,,,,,,,,0.463157294871795
2011-01-31 00:00:00 UTC,,,,,,,,,,0.502156346354167
2011-02-01 00:00:00 UTC,,,,,,,,,,0.676389111324348
